0.016434,0.000781,0.000313,0.000218,0.000671,0.000643,0.000649,0.000929,0.001346,0.002238,0.003718,0.005433,0.008312,0.012689,0.020136,0.035528,0.06179,0.096471,0.162186,0.237369,0.376272,0.510861,0.534283,1
0.01437,0.000761,0.000319,0.000254,0.000534,0.000566,0.000599,0.000848,0.00125,0.002118,0.003472,0.005318,0.008177,0.012184,0.019589,0.033488,0.058373,0.094504,0.154356,0.227415,0.334056,0.44403,1.107692,1
0.013904,0.000726,0.000321,0.000247,0.000567,0.000528,0.000553,0.00078,0.001256,0.002007,0.003534,0.005023,0.007971,0.011988,0.01883,0.033146,0.05708,0.094538,0.156977,0.230383,0.355963,0.565788,0.357356,1
0.013755,0.000711,0.000319,0.000278,0.000505,0.000512,0.000586,0.000739,0.001258,0.002089,0.003514,0.005429,0.008101,0.012494,0.019977,0.032745,0.057385,0.096704,0.161948,0.248619,0.378282,0.536455,0.661959,1
0.011964,0.000656,0.000262,0.000227,0.000529,0.000488,0.000515,0.000762,0.001291,0.002001,0.00321,0.004906,0.007555,0.011741,0.018679,0.030754,0.05165,0.087236,0.146758,0.213515,0.328614,0.460834,0.700117,1
0.012353,0.000541,0.000272,0.00024,0.00047,0.000495,0.000522,0.00074,0.001175,0.00191,0.003096,0.004879,0.007321,0.011494,0.018415,0.03002,0.05343,0.089421,0.153016,0.237459,0.363725,0.385509,0.407609,1
0.010839,0.000564,0.000259,0.000216,0.000553,0.000532,0.000539,0.000699,0.001137,0.001922,0.003049,0.004821,0.007014,0.011237,0.017157,0.028489,0.05024,0.085572,0.139571,0.210947,0.31256,0.424022,0.520607,1
0.010597,0.000526,0.000226,0.000235,0.000505,0.000543,0.000468,0.000708,0.001044,0.001751,0.002873,0.004538,0.006908,0.011075,0.01672,0.027968,0.047864,0.081997,0.137714,0.205051,0.308084,0.408937,0.469116,0
0.010061,0.000537,0.000243,0.00017,0.000469,0.00057,0.000531,0.000639,0.000959,0.001612,0.002685,0.004228,0.006473,0.010247,0.01605,0.026498,0.045286,0.078775,0.132979,0.206763,0.316696,0.395503,0.32443,0
0.009446,0.000483,0.000226,0.000218,0.000436,0.000542,0.000444,0.000658,0.000921,0.001589,0.002537,0.004082,0.006392,0.009699,0.01588,0.026224,0.045468,0.079375,0.133301,0.204164,0.311794,0.401891,0.737798,0
0.00884,0.000472,0.000184,0.000197,0.000447,0.000475,0.000509,0.000573,0.000861,0.001423,0.002634,0.003794,0.006162,0.009732,0.015672,0.025553,0.043988,0.07592,0.129833,0.201384,0.320208,0.426928,0.279308,0.445765
0.009184,0.000504,0.000179,0.000183,0.000417,0.000467,0.000533,0.000538,0.000838,0.001494,0.00249,0.004239,0.006232,0.010057,0.016048,0.025775,0.045015,0.079066,0.136361,0.221596,0.333767,0.446277,0.516923,0.660793
0.008793,0.000454,0.000169,0.00019,0.00036,0.000486,0.000499,0.00058,0.000861,0.001326,0.002335,0.004013,0.006077,0.009649,0.015193,0.025178,0.042504,0.0735,0.12449,0.192691,0.30658,0.341211,0.417246,1.948052
0.00771,0.000393,0.000179,0.000177,0.000398,0.000474,0.000478,0.000544,0.000868,0.001363,0.002194,0.003754,0.00559,0.009264,0.014935,0.024681,0.04073,0.073864,0.120722,0.194729,0.302858,0.370197,0.569816,0
0.008984,0.00045,0.000198,0.00016,0.000417,0.000533,0.000532,0.00058,0.000828,0.001275,0.002352,0.003795,0.00605,0.009261,0.014796,0.025975,0.043638,0.077893,0.136852,0.211881,0.323016,0.429176,0.611502,0
0.007768,0.000427,0.000181,0.00016,0.000413,0.000537,0.00049,0.000567,0.00077,0.001334,0.002163,0.003513,0.005731,0.008851,0.01506,0.024812,0.041092,0.070946,0.122772,0.200066,0.290627,0.401421,0.580577,0
0.007462,0.000327,0.000175,0.000143,0.00043,0.000482,0.000488,0.000546,0.000798,0.001258,0.00209,0.003516,0.005481,0.00857,0.013879,0.024017,0.040962,0.072128,0.122465,0.202272,0.318171,0.459816,0.690037,1.463415
0.007546,0.000414,0.000179,0.000151,0.000415,0.000537,0.000476,0.000591,0.000818,0.001245,0.002128,0.003346,0.00552,0.008703,0.013865,0.023542,0.040949,0.071352,0.121006,0.19779,0.291878,0.453238,0.346327,0
0.007108,0.000394,0.000171,0.000151,0.00038,0.000474,0.000453,0.000574,0.000756,0.001267,0.002059,0.003291,0.005294,0.008697,0.013832,0.024022,0.040955,0.072098,0.127233,0.216455,0.322069,0.425647,0.648461,0
0.007399,0.000344,0.000143,0.000156,0.000389,0.000443,0.000462,0.00054,0.000761,0.00114,0.001862,0.003266,0.004982,0.008146,0.013429,0.022664,0.039239,0.066149,0.11854,0.193044,0.300653,0.437281,0.408767,1.651376
0.006259,0.0003,0.000144,0.000149,0.000368,0.000449,0.000535,0.000543,0.000765,0.001114,0.001859,0.003076,0.004813,0.007992,0.013056,0.021888,0.038016,0.063461,0.110571,0.190388,0.279456,0.388661,0.54609,0.836431
0.006118,0.000356,0.000156,0.000133,0.000334,0.000429,0.000427,0.000561,0.000733,0.001129,0.00182,0.003114,0.004926,0.00778,0.012661,0.021699,0.038128,0.065254,0.11594,0.192041,0.312629,0.413858,0.379107,2.031603
0.005355,0.00032,0.000138,0.000159,0.000342,0.000403,0.000366,0.000539,0.000816,0.001078,0.001738,0.002759,0.00469,0.007612,0.012218,0.020742,0.036558,0.061558,0.109772,0.183695,0.286169,0.409356,0.673924,4.12844
0.005147,0.000316,0.000134,0.000167,0.0003,0.00036,0.000405,0.00048,0.000764,0.001126,0.001774,0.002801,0.004589,0.007333,0.012377,0.02055,0.036375,0.063444,0.113799,0.193391,0.318166,0.442013,0.689727,0
0.005128,0.000298,0.000147,0.000179,0.000345,0.000418,0.000419,0.000567,0.000693,0.001091,0.001669,0.002804,0.004362,0.007119,0.011927,0.019705,0.035005,0.061413,0.108251,0.186933,0.301226,0.468225,0.581427,0.522042
0.00496,0.000288,0.000115,0.000166,0.000296,0.000332,0.000419,0.000503,0.000763,0.00105,0.001669,0.002748,0.004468,0.007025,0.011368,0.019303,0.034694,0.061126,0.109185,0.195479,0.311649,0.419398,0.655781,1.139962
0.00485,0.000239,0.000134,0.000127,0.000354,0.000424,0.000442,0.000602,0.000745,0.001079,0.001663,0.002717,0.004308,0.006822,0.011334,0.01914,0.032382,0.061315,0.108688,0.191106,0.312027,0.472218,0.772201,1.353383
0.004471,0.000293,9.40E-05,0.000135,0.000377,0.000395,0.000421,0.000526,0.000764,0.001082,0.00162,0.002643,0.00394,0.006484,0.010407,0.018106,0.03135,0.059005,0.099413,0.17858,0.299674,0.473073,0.713234,1.089588
0.004876,0.000256,0.00011,0.000138,0.000337,0.000419,0.000431,0.00057,0.000702,0.001101,0.001632,0.002324,0.003811,0.006182,0.009926,0.017662,0.030637,0.057215,0.10052,0.17735,0.28514,0.42589,0.734492,0.590939
0.004602,0.000223,0.000113,0.000119,0.000333,0.000387,0.000448,0.000518,0.000755,0.001012,0.001572,0.002381,0.003954,0.005785,0.009951,0.016884,0.029012,0.05432,0.100089,0.176347,0.29128,0.46683,0.471884,1.764706
0.004563,0.000224,9.90E-05,0.0001,0.00024,0.000358,0.000361,0.000475,0.000699,0.001058,0.001496,0.002392,0.003775,0.005685,0.009469,0.016865,0.028472,0.053038,0.096664,0.169165,0.276219,0.417943,0.588218,1.469799
0.004674,0.000194,0.000112,0.000111,0.000279,0.0003,0.000375,0.000486,0.00067,0.001004,0.001535,0.002444,0.003749,0.00597,0.009572,0.016258,0.028848,0.054168,0.100574,0.171956,0.279558,0.451646,0.699967,2.127907
0.004324,0.000242,9.10E-05,0.00011,0.000273,0.000322,0.000369,0.000499,0.000697,0.000997,0.001547,0.002123,0.003436,0.005902,0.009078,0.015129,0.027769,0.050887,0.097805,0.164893,0.276373,0.424499,0.64562,1.202864
